trade_date,dominant_code,close,oi,dominant_switch,switch_noise,ema_fast,ema_slow,dif,dea,macd_hist,dif_slope,dea_slope,hist_slope,trend,signal,position
2019-11-27,SS2002.SHF,14220,15830,False,False,14445.355483268128,14654.357815790034,-209.00233252190628,-221.75362599040457,25.50258693699658,-6.225098967366648,3.187823367124537,-18.82584466898237,uptrend,0,1
2019-11-28,SS2002.SHF,14110,17162,False,False,14393.762331996108,14614.035014620402,-220.27268262429425,-221.45743731718252,2.369509385776553,-11.270350102387965,0.2961886732220478,-23.133077551220026,uptrend,0,1
2019-11-29,SS2002.SHF,14005,18358,False,False,14333.952742458245,14568.921309833706,-234.96856737546113,-224.15966332883826,-21.617808093245742,-14.695884751166886,-2.702226011655739,-23.987317479022295,strong_downtrend,-1,-1
2019-12-02,SS2002.SHF,13930,18906,False,False,14271.806166695438,14521.593805401579,-249.78763870614057,-229.28525840429873,-41.00476060368368,-14.819071330679435,-5.125595075460467,-19.386952510437936,strong_downtrend,0,-1
2019-12-03,SS2002.SHF,14020,18118,False,False,14233.066756434602,14484.438708705165,-251.37195227056327,-233.70259717755164,-35.33871018602326,-1.5843135644227004,-4.417338773252908,5.666050417660415,downtrend,0,-1
2019-12-04,SS2002.SHF,13850,20060,False,False,14174.133409290816,14437.443248801079,-263.30983951026246,-239.62404564409383,-47.371587732337275,-11.937887239699194,-5.921448466542188,-12.032877546314012,strong_downtrend,0,-1
2019-12-05,SS2002.SHF,13880,21064,False,False,14128.882115553768,14396.151156297296,-267.2690407435275,-245.15304466398058,-44.23199215909386,-3.9592012332650484,-5.528999019886754,3.1395955732434118,downtrend,0,-1
2019-12-06,SS2002.SHF,13950,20898,False,False,14101.361790083958,14363.102922497495,-261.74113241353734,-248.47066221389196,-26.540940399290776,5.527908329990169,-3.3176175499113754,17.691051759803088,downtrend,0,-1
2019-12-09,SS2002.SHF,13935,20072,False,False,14075.76766853258,14331.391594905088,-255.6239263725074,-249.90131504561506,-11.445222653784697,6.117206041029931,-1.4306528317231084,15.095717745506079,downtrend,0,-1
2019-12-10,SS2002.SHF,13985,20102,False,False,14061.80341183526,14305.732958245451,-243.9295464101906,-248.70696131853018,9.55482981667916,11.694379962316816,1.1943537270848879,21.000052470463856,uptrend,1,1
2019-12-11,SS2002.SHF,14200,19016,False,False,14083.064425399067,14297.900887264306,-214.83646186523947,-241.93286142787204,54.19279912526514,29.093084544951125,6.774099890658135,44.63796930858598,uptrend,0,1
2019-12-12,SS2002.SHF,14235,19816,False,False,14106.439129183826,14293.241562281764,-186.80243309793877,-230.9067757618854,88.20868532789325,28.034028767300697,11.026085665986642,34.01588620262811,uptrend,0,1
2019-12-13,SS2002.SHF,14275,19238,False,False,14132.371570847852,14291.890335446078,-159.51876459822597,-216.62917352915352,114.2208178618551,27.283668499712803,14.27760223273188,26.012132533961847,uptrend,0,1
2019-12-16,SS2002.SHF,14255,17826,False,False,14151.237483025106,14289.157718005628,-137.92023498052185,-200.8873858194272,125.93430167781071,21.598529617704116,15.74178770972631,11.713483815955612,uptrend,0,1
2019-12-17,SS2002.SHF,14300,18324,False,False,14174.124024098166,14289.96085000521,-115.83682590704484,-183.87727383695074,136.0808958598118,22.083409073477014,17.010111982476474,10.146594182001081,uptrend,0,1
2019-12-18,SS2002.SHF,14295,17818,False,False,14192.720328083064,14290.334120375195,-97.61379229213162,-166.62457752798693,138.02157047171062,18.22303361491322,17.252696308963806,1.940674611898828,uptrend,0,1
2019-12-19,SS2002.SHF,14395,17492,False,False,14223.840277608746,14298.087148495551,-74.24687088680548,-148.14903619975064,147.80433062589032,23.36692140532614,18.47554132823629,9.782760154179698,uptrend,0,1
2019-12-20,SS2002.SHF,14340,17204,False,False,14241.711004130477,14301.191804162547,-59.480800032069965,-130.41538896621452,141.8691778682891,14.766070854735517,17.733647233536118,-5.935152757601202,uptrend,0,1
2019-12-23,SS2002.SHF,14440,16632,False,False,14272.21700349502,14311.473892743099,-39.25688924807946,-112.18368902258752,145.8535995490161,20.223910783990505,18.231699943627007,3.984421680726996,uptrend,0,1
2019-12-24,SS2002.SHF,14310,15536,False,False,14278.029772188092,14311.36471550287,-33.334943314777775,-96.41393988102557,126.15799313249559,5.921945933301686,15.769749141561945,-19.69560641652052,uptrend,0,1
2019-12-25,SS2002.SHF,14240,15016,False,False,14272.17903800531,14306.078440280435,-33.899402275124885,-83.91103235984544,100.0232601694411,-0.5644589603471104,12.502907521180134,-26.13473296305449,uptrend,0,1
2019-12-26,SS2002.SHF,14270,14556,False,False,14271.843801389108,14303.405963222625,-31.562161833517166,-73.44125825457978,83.75819284212523,2.337240441607719,10.469774105265657,-16.265067327315876,uptrend,0,1
2019-12-27,SS2002.SHF,14240,13734,False,False,14266.944755021554,14298.709225206134,-31.764470184580205,-65.10590064057986,66.68286091199931,-0.20230835106303857,8.335357613999918,-17.075331930125913,uptrend,0,1
2019-12-30,SS2006.SHF,14160,17272,True,True,14250.491715787468,14288.434467783458,-37.942751995989966,-59.67327091166189,43.461037831343845,-6.178281811409761,5.4326297289179735,-23.22182308065547,uptrend,0,1
2019-12-31,SS2006.SHF,14410,26932,False,True,14275.031451820165,14297.43932202172,-22.407870201555852,-52.22019076964068,59.62464113616966,15.534881794434114,7.453080142021207,16.163603304825813,uptrend,0,1
2020-01-02,SS2006.SHF,13805,18913,False,False,14202.718920770909,14260.962335205297,-58.24341443438789,-53.42483550259013,-9.637157863595519,-35.835544232832035,-1.204644732949447,-69.26179899976518,strong_downtrend,-1,-1
2020-01-03,SS2006.SHF,13750,24842,False,False,14133.069856036924,14223.113273338238,-90.04341730131455,-60.74855186233501,-58.58973087795907,-31.80000286692666,-7.3237163597448856,-48.95257301436355,strong_downtrend,0,-1
2020-01-06,SS2006.SHF,13895,26890,False,False,14096.443724338935,14198.808586424295,-102.36486208536007,-69.07181390694002,-66.5860963568401,-12.321444784045525,-8.32326204460501,-7.996365478881032,strong_downtrend,0,-1
2020-01-07,SS2006.SHF,13930,27746,False,False,14070.836997517561,14178.896839281755,-108.05984176419406,-76.86941947839084,-62.380844571606445,-5.694979678833988,-7.797605571450816,4.205251785233656,downtrend,0,-1
2020-01-08,SS2006.SHF,13965,28725,False,False,14054.55438251486,14163.052628964588,-108.49824644972796,-83.19518487265827,-50.60612315413937,-0.43840468553389655,-6.325765394267435,11.774721417467077,downtrend,0,-1
2020-01-09,SS2006.SHF,13950,31420,False,False,14038.469092897189,14147.270952744988,-108.80185984779928,-88.31651986768648,-40.970679960225596,-0.30361339807132026,-5.1213349950282065,9.635443193913773,downtrend,0,-1
2020-01-10,SS2006.SHF,14065,33911,False,False,14042.550770913005,14141.17680809721,-98.62603718420542,-90.37842333099027,-16.495227706430285,10.175822663593863,-2.0619034633037927,24.47545225379531,downtrend,0,-1
2020-01-13,SS2006.SHF,14030,35307,False,False,14040.619883080235,14132.941488978899,-92.32160589866362,-90.76705984452495,-3.1090921082773377,6.304431285541796,-0.3886365135346779,13.386135598152947,downtrend,0,-1
2020-01-14,SS2006.SHF,13840,36587,False,False,14009.755285683275,14111.242119424905,-101.48683374163011,-92.91101462394599,-17.15163823536824,-9.165227842966488,-2.143954779421037,-14.042546127090901,strong_downtrend,0,-1
2020-01-15,SS2006.SHF,13830,37642,False,False,13982.100626347386,14090.409369837875,-108.30874349048827,-95.99056039725444,-24.636366186467654,-6.821909748858161,-3.0795457733084532,-7.484727951099416,strong_downtrend,0,-1
2020-01-16,SS2006.SHF,13935,38657,False,False,13974.854376140096,14078.8975646647,-104.04318852460347,-97.60108602272425,-12.884205003758439,4.265554965884803,-1.6105256254698048,11.752161182709216,downtrend,0,-1
2020-01-17,SS2006.SHF,13840,40631,False,False,13954.10754904162,14061.201448763612,-107.09389972199097,-99.49964876257759,-15.188501918826745,-3.0507111973875,-1.8985627398533467,-2.3042969150683064,strong_downtrend,0,-1
2020-01-20,SS2006.SHF,13860,41375,False,False,13939.62946457368,14046.297637744085,-106.66817317040477,-100.93335364414304,-11.469639052523462,0.42572655158619455,-1.433704881565447,3.718862866303283,downtrend,0,-1
2020-01-21,SS2006.SHF,13865,40427,False,False,13928.148008485421,14032.868183096374,-104.72017461095311,-101.69071783750506,-6.058913546896093,1.947998559451662,-0.7573641933620223,5.410725505627369,downtrend,0,-1
2020-01-22,SS2006.SHF,13850,30323,False,False,13916.125237949202,14019.322391755903,-103.19715380670095,-101.99200503134425,-2.410297550713409,1.5230208042521554,-0.3012871938391868,3.6486159961826843,downtrend,0,-1
2020-01-23,SS2006.SHF,13705,26363,False,False,13883.644432110863,13996.039251625836,-112.39481951497328,-104.07256792807006,-16.64450317380644,-9.197665708272325,-2.0805628967258087,-14.234205623093033,strong_downtrend,0,-1
2020-02-03,SS2006.SHF,13030,26873,False,False,13752.314519478423,13924.480788542442,-172.1662690640187,-117.69130815525979,-108.94992181751783,-59.77144954904543,-13.618740227189733,-92.30541864371139,strong_downtrend,0,-1
2020-02-04,SS2006.SHF,13245,27393,False,False,13674.266131866358,13874.148878280039,-199.88274641368116,-134.12959580694408,-131.50630121347416,-27.716477349662455,-16.43828765168429,-22.556379395956327,strong_downtrend,0,-1
2020-02-05,SS2006.SHF,13235,30579,False,False,13606.68672696384,13826.804516925962,-220.1177899621216,-151.3272346379796,-137.58111064828404,-20.235043548440444,-17.197638831035505,-6.074809434809879,strong_downtrend,0,-1
2020-02-06,SS2006.SHF,13265,31345,False,False,13554.119538200173,13785.189367524039,-231.06982932386563,-167.2757535751568,-127.58815149741764,-10.952039361744028,-15.948518937177226,9.992959150866398,downtrend,0,-1
2020-02-07,SS2006.SHF,13270,36993,False,False,13510.40884001553,13747.027192151889,-236.61835213635823,-181.1442732873971,-110.94815769792223,-5.5485228124925925,-13.8685197122403,16.639993799495414,downtrend,0,-1
2020-02-10,SS2006.SHF,13290,37744,False,False,13476.499787705448,13713.173326066564,-236.6735383611158,-192.25012630214087,-88.84682411794984,-0.05518622475756274,-11.105853014743758,22.10133357997239,downtrend,0,-1
2020-02-11,SS2006.SHF,13395,39457,False,False,13463.961358827688,13689.604931543116,-225.64357271542758,-198.92881558479823,-53.4295142612587,11.029965645688208,-6.678689282657359,35.41730985669113,downtrend,0,-1
2020-02-12,SS2006.SHF,13500,41214,False,False,13469.50576516189,13675.56012179918,-206.05435663729077,-200.35392379529674,-11.400865683988059,19.589216078136815,-1.4251082104985073,42.028648577270644,downtrend,0,-1
2020-02-13,SS2006.SHF,13465,42199,False,False,13468.812570521599,13659.963075739983,-191.15050521838384,-198.51324007991417,14.725469723060655,14.903851418906925,1.8406837153825677,26.126335407048714,uptrend,1,1
2020-02-14,SS2006.SHF,13295,44642,False,False,13442.072175056737,13632.928773833317,-190.85659877657963,-196.98191181924727,12.250626085335284,0.29390644180421077,1.5313282606668963,-2.474843637725371,uptrend,0,1
2020-02-17,SS2006.SHF,13345,46146,False,False,13427.137994278777,13611.60071651233,-184.462722233553,-194.47807390210843,20.03070333711088,6.393876543026636,2.5038379171388385,7.7800772517755945,uptrend,0,1
2020-02-18,SS2006.SHF,13250,47731,False,False,13399.885995158966,13584.815478252158,-184.92948309319218,-192.5683557403252,15.277745294266026,-0.4667608596391801,1.9097181617832462,-4.752958042844853,uptrend,0,1
2020-02-19,SS2006.SHF,13175,52802,False,False,13365.288149749895,13554.458776159405,-189.17062640951008,-191.88880987416218,5.436366929304199,-4.241143316317903,0.6795458661630107,-9.841378364961827,uptrend,0,1
2020-02-20,SS2006.SHF,13250,53588,False,False,13347.551511326834,13531.906274221672,-184.35476289483813,-190.38200047829739,12.054475166918508,4.815863514671946,1.5068093958647921,6.618108237614308,uptrend,0,1
2020-02-21,SS2006.SHF,13200,53821,False,False,13324.851278815013,13507.320624279326,-182.46934546431294,-188.7994694755005,12.660248022375129,1.8854174305251945,1.582531002796884,0.6057728554566211,uptrend,0,1
2020-02-24,SS2006.SHF,13085,51867,False,False,13287.951082074242,13476.03761507345,-188.08653299920843,-188.6568821802421,1.1406983620673259,-5.617187534895493,0.14258729525840863,-11.519549660307803,uptrend,0,1
2020-02-25,SS2006.SHF,12980,45992,False,False,13240.573992524358,13439.294088030972,-198.7200955066146,-190.6695248455166,-16.101141322195986,-10.633562507406168,-2.0126426652745124,-17.24183968426331,strong_downtrend,-1,-1
2020-02-26,SS2006.SHF,12660,51747,False,False,13151.254916751379,13381.568600028679,-230.3136832772998,-198.59835653187324,-63.4306534908531,-31.59358777068519,-7.928831686356631,-47.32951216865712,strong_downtrend,0,-1
2020-02-27,SS2006.SHF,12690,51559,False,False,13080.29262186655,13330.341296322851,-250.04867445630043,-208.88842011675868,-82.3205086790835,-19.734991179000644,-10.290063584885445,-18.8898551882304,strong_downtrend,0,-1
2020-02-28,SS2006.SHF,12470,53807,False,False,12986.401449271696,13266.612311410048,-280.21086213835224,-223.1529085210774,-114.1159072345497,-30.16218768205181,-14.264488404318712,-31.795398555466193,strong_downtrend,0,-1
2020-03-02,SS2006.SHF,12650,54607,False,False,12934.647380152974,13220.937325379675,-286.2899452267011,-235.78031586220214,-101.0192587289979,-6.0790830883488525,-12.627407341124751,13.096648505551798,downtrend,0,-1
2020-03-03,SS2006.SHF,12675,55605,False,False,12894.701629360208,13180.497523499698,-285.79589413949,-245.78343151765972,-80.0249252436605,0.494051087211119,-10.003115655457577,20.994333485337393,downtrend,0,-1
2020-03-04,SS2006.SHF,12580,57314,False,False,12846.285994074022,13136.016225462683,-289.7302313886612,-254.57279149186004,-70.3148797936023,-3.9343372491712216,-8.789359974200323,9.710045450058203,downtrend,0,-1
2020-03-05,SS2006.SHF,12645,58511,False,False,12815.318918062634,13099.644653206187,-284.3257351435532,-260.5233802221987,-47.604709842708985,5.404496245108021,-5.950588730338637,22.710169950893317,downtrend,0,-1
2020-03-06,SS2006.SHF,12595,58482,False,False,12781.423699899153,13062.263567783506,-280.8398678843532,-264.5866777546296,-32.50638025944727,3.4858672591999493,-4.063297532430909,15.098329583261716,downtrend,0,-1
2020-03-09,SS2006.SHF,12200,56197,False,False,12691.973899914668,12998.392192392135,-306.4182924774668,-272.95300069919705,-66.93058355653955,-25.578424593113596,-8.366322944567457,-34.424203297092276,strong_downtrend,0,-1
2020-03-10,SS2006.SHF,12445,55367,False,False,12653.977915312411,12957.400178140866,-303.42226282845513,-279.0468531250487,-48.750819406812866,2.996029649011689,-6.093852425851651,18.17976414972668,downtrend,0,-1
2020-03-11,SS2006.SHF,12370,56383,False,False,12610.289005264347,12913.889053834135,-303.60004856978776,-283.95749221399655,-39.28511271158243,-0.17778574133262737,-4.910639088947846,9.465706695230438,downtrend,0,-1
2020-03-12,SS2006.SHF,12260,56430,False,False,12556.398389069833,12865.452827624198,-309.05443855436533,-288.9768814820703,-40.155114144590016,-5.454389984577574,-5.01938926807378,-0.8700014330075874,strong_downtrend,0,-1
2020-03-13,SS2006.SHF,12180,54827,False,False,12498.490944597552,12814.67854409648,-316.18759949892774,-294.41902508544183,-43.537148826971816,-7.133160944562405,-5.442143603371505,-3.3820346823818,strong_downtrend,0,-1
2020-03-16,SS2006.SHF,12215,54567,False,False,12454.876953121005,12770.257911200444,-315.38095807943864,-298.6114116842412,-33.539092790394875,0.8066414194890967,-4.192386598799374,9.99805603657694,downtrend,0,-1
2020-03-17,SS2006.SHF,12200,52054,False,False,12415.665114179312,12728.016584444857,-312.3514702655448,-301.35942340050195,-21.984093730085647,3.0294878138938657,-2.7480117162607485,11.554999060309228,downtrend,0,-1
2020-03-18,SS2006.SHF,12045,53343,False,False,12358.63971199788,12677.422763374867,-318.7830513769877,-304.8441489957991,-27.877804762377195,-6.431581111442938,-3.4847255952971636,-5.893711032291549,strong_downtrend,0,-1
2020-03-19,SS2006.SHF,11945,51785,False,False,12295.002833228975,12623.1692253471,-328.16639211812435,-309.5085976202642,-37.315588995720304,-9.383340741136635,-4.664448624465081,-9.437784233343109,strong_downtrend,0,-1
2020-03-20,SS2006.SHF,11985,51716,False,False,12247.310089655286,12575.897430876943,-328.58734122165697,-313.3243463405428,-30.52598976222839,-0.42094910353262094,-3.8157487202785774,6.789599233491913,downtrend,0,-1
2020-03-23,SS2006.SHF,11800,50983,False,False,12178.493152785242,12518.423547108281,-339.93039432303885,-318.645555937042,-42.56967677199373,-11.343053101381884,-5.321209596499216,-12.043687009765335,strong_downtrend,0,-1
2020-03-24,SS2006.SHF,11800,48951,False,False,12120.263436972127,12465.206988063223,-344.9435510910953,-323.90515496785264,-42.0767922464853,-5.013156768056433,-5.259599030810648,0.49288452550842976,downtrend,0,-1
2020-03-25,SS2006.SHF,11980,46798,False,False,12098.684446668723,12429.26572968817,-330.58128301944635,-325.24038057817137,-10.681804882549955,14.362268071648941,-1.33522561031873,31.394987363935343,downtrend,0,-1
2020-03-26,SS2006.SHF,11950,48471,False,False,12075.809916411998,12393.764564526084,-317.954648114086,-323.7832340853543,11.657171942536593,12.626634905360334,1.4571464928170599,22.338976825086547,uptrend,1,1
2020-03-27,SS2006.SHF,12070,48623,False,False,12074.916083117845,12369.782004190818,-294.8659210729729,-317.99977148287803,46.267700819810216,23.08872704111309,5.783462602476277,34.61052887727362,uptrend,0,1
2020-03-30,SS2006.SHF,11880,48066,False,False,12044.928993407408,12333.501855732238,-288.57286232483057,-312.11438965126854,47.083054652875944,6.293058748142357,5.885381831609493,0.8153538330657284,uptrend,0,1
2020-03-31,SS2006.SHF,11980,48218,False,False,12034.939917498576,12307.316533085406,-272.37661558683067,-304.16683483838096,63.580438503100595,16.1962467379999,7.947554812887574,16.49738385022465,uptrend,0,1
2020-04-01,SS2006.SHF,11985,47925,False,False,12027.256853268025,12283.44123433834,-256.184381070314,-294.57034408476756,76.77192602890716,16.19223451651669,9.59649075361341,13.191487525806565,uptrend,0,1
2020-04-02,SS2006.SHF,11955,46192,False,False,12016.140414303714,12259.11225401698,-242.97183971326558,-284.25064321046716,82.55760699440316,13.212541357048394,10.319700874300395,5.785680965495999,uptrend,0,1
2020-04-03,SS2006.SHF,11915,44460,False,False,12000.580350564682,12233.62245742313,-233.04210685844737,-274.0089359400632,81.93365816323171,9.929732854818212,10.241707270403936,-0.6239488311714467,uptrend,0,1
2020-04-07,SS2006.SHF,12050,45342,False,False,12008.183373554732,12220.020793910304,-211.83742035557225,-261.574632823165,99.47442493518554,21.20468650287512,12.434303116898207,17.540766771953827,uptrend,0,1
2020-04-08,SS2006.SHF,12205,46795,False,False,12038.462854546311,12218.908142509541,-180.44528796322993,-245.348763851178,129.80695177589615,31.39213239234232,16.225868971987012,30.332526840710614,uptrend,0,1
2020-04-09,SS2006.SHF,12295,47426,False,False,12077.930107693033,12224.544576397722,-146.614468704689,-225.60190482188023,157.97487223438247,33.83081925854094,19.74685902929778,28.16792045848632,uptrend,0,1
2020-04-10,SS2006.SHF,12455,47897,False,False,12135.940860355644,12241.615348516409,-105.67448816076467,-201.6164214896571,191.8838666577849,40.93998054392432,23.98548333222311,33.90899442340242,uptrend,0,1
2020-04-13,SS2006.SHF,12510,47695,False,False,12193.48842030093,12261.495693070749,-68.00727276981888,-174.89459174568947,213.77463795174117,37.667215390945785,26.721829743967646,21.890771293956277,uptrend,0,1
2020-04-14,SS2006.SHF,12805,48197,False,False,12287.567124870016,12301.755271361804,-14.188146491787847,-142.75330269490914,257.1303124062426,53.819126278031035,32.14128905078033,43.35567445450141,uptrend,0,1
