trade_date,ic
2020-03-20,
2020-03-23,
2020-03-24,
2020-03-25,
2020-03-26,
2020-03-27,
2020-03-30,
2020-03-31,
2020-04-01,
2020-04-02,
2020-04-03,
2020-04-07,
2020-04-08,
2020-04-09,
2020-04-10,
2020-04-13,
2020-04-14,
2020-04-15,
2020-04-16,
2020-04-17,
2020-04-20,
2020-04-21,
2020-04-22,
2020-04-23,
2020-04-24,
2020-04-27,
2020-04-28,
2020-04-29,
2020-04-30,
2020-05-06,
2020-05-07,
2020-05-08,
2020-05-11,
2020-05-12,
2020-05-13,
2020-05-14,
2020-05-15,
2020-05-18,
2020-05-19,
2020-05-20,
2020-05-21,
2020-05-22,
2020-05-25,0.1285075838753485
2020-05-26,0.14191920608685163
2020-05-27,0.12760461544584936
2020-05-28,0.1182717599771826
2020-05-29,0.11412195416969005
2020-06-01,0.13503767529014737
2020-06-02,0.17348696746476408
2020-06-03,0.19692888834283706
2020-06-04,0.19903314827344362
2020-06-05,0.20298848181019902
2020-06-08,0.2334999755921363
2020-06-09,0.2607352080677114
2020-06-10,0.2892603096126445
2020-06-11,0.3205124432047695
2020-06-12,0.3610214230859414
2020-06-15,0.379617832126814
2020-06-16,0.39510294631925
2020-06-17,0.39783915771745243
2020-06-18,0.38553288332891683
2020-06-19,0.39121947809881674
2020-06-22,0.3762254863955826
2020-06-23,0.41846776716849865
2020-06-24,0.43425666659773604
2020-06-29,0.4499107346877468
2020-06-30,0.39603124728730293
2020-07-01,0.3806992382766449
2020-07-02,0.3826938995489564
2020-07-03,0.37120810705010115
2020-07-06,0.34466491942885963
2020-07-07,0.31513352662568606
2020-07-08,0.3025861583532643
2020-07-09,0.2595095484758193
2020-07-10,0.21763331215931347
2020-07-13,0.19021307152008704
2020-07-14,0.17160543055200334
2020-07-15,0.146871257015837
2020-07-16,0.11111443004635888
2020-07-17,0.10827559783788564
2020-07-20,0.09533697640784008
2020-07-21,0.09715579979757238
2020-07-22,0.08314331374825489
2020-07-23,0.08051154715747755
2020-07-24,0.08633022852746494
2020-07-27,0.08449950352298755
2020-07-28,0.04829477031471574
2020-07-29,0.029606972713038575
2020-07-30,0.059251640865764
2020-07-31,0.012722027539544392
2020-08-03,-0.005883930449401636
2020-08-04,-0.023798714069389403
2020-08-05,-0.007565878119876447
2020-08-06,-0.022387032127460505
2020-08-07,-0.02538397827107238
2020-08-10,-0.030596389744359246
2020-08-11,-0.009471488194716925
2020-08-12,0.04546265979763482
2020-08-13,0.1398763592073643
2020-08-14,0.18480257725514276
2020-08-17,0.15110221093265924
2020-08-18,0.16174085858451462
2020-08-19,0.17812740545394193
2020-08-20,0.20109833541993954
2020-08-21,0.23872332524117526
2020-08-24,0.23167477021957192
2020-08-25,0.23719301004022575
2020-08-26,0.2318010341246907
2020-08-27,0.22532487799029427
2020-08-28,0.20584853652225676
2020-08-31,0.141449229983547
2020-09-01,0.06472724006046955
2020-09-02,0.002000844244845232
2020-09-03,-0.014452013831678993
2020-09-04,-0.08427184214486334
2020-09-07,-0.14435518766212876
2020-09-08,-0.20293786798099236
2020-09-09,-0.18394005057570564
2020-09-10,-0.1528384705435886
2020-09-11,-0.150360426490541
2020-09-14,-0.17576249763553228
2020-09-15,-0.21626528287204702
2020-09-16,-0.2423170699190381
2020-09-17,-0.2972909379793002
2020-09-18,-0.3302256832375792
2020-09-21,-0.3178431605992661
2020-09-22,-0.23891093523017962
2020-09-23,-0.1961340021354145
2020-09-24,-0.18972513461436746
2020-09-25,-0.18453124698118278
2020-09-28,-0.19777870532579242
2020-09-29,-0.21503685558519614
2020-09-30,-0.2262047912208735
2020-10-09,-0.20947227520333642
2020-10-12,-0.21032702006003795
2020-10-13,-0.21921453350644513
2020-10-14,-0.22185873922536736
2020-10-15,-0.23543115699013475
2020-10-16,-0.2281829680922074
2020-10-19,-0.22937455042928082
2020-10-20,-0.22980661787838844
2020-10-21,-0.21181024726347142
2020-10-22,-0.2051585272364617
2020-10-23,-0.2017724383572266
2020-10-26,-0.21650950530696228
2020-10-27,-0.22367924642790674
2020-10-28,-0.19194146927310207
2020-10-29,-0.1657622837695769
2020-10-30,-0.15671665785750208
2020-11-02,-0.12977844939316438
2020-11-03,-0.09230497438337994
2020-11-04,-0.07948739754719798
2020-11-05,-0.10023750216448474
2020-11-06,-0.1311390978074695
2020-11-09,-0.15753108431266602
2020-11-10,-0.1718201464508089
2020-11-11,-0.16073516447383937
2020-11-12,-0.13643548362423696
2020-11-13,-0.1352223815791232
2020-11-16,-0.14053851123571456
2020-11-17,-0.13198212030846318
2020-11-18,-0.15857346130204986
2020-11-19,-0.1335461060458278
2020-11-20,-0.12372067722358869
2020-11-23,-0.11474126858505576
2020-11-24,-0.1219843134728159
2020-11-25,-0.13382307711340635
2020-11-26,-0.13603038134536619
2020-11-27,-0.14143663495291017
2020-11-30,-0.14533280340602184
2020-12-01,-0.14178912849816977
2020-12-02,-0.13783867952970527
2020-12-03,-0.1279184401372884
2020-12-04,-0.12335089265078966
2020-12-07,-0.11232690206001077
2020-12-08,-0.099506721339229
2020-12-09,-0.07524673190666807
2020-12-10,-0.08655970180062496
2020-12-11,-0.08797737485918394
2020-12-14,-0.06388355840126127
2020-12-15,-0.035545371864240526
2020-12-16,-0.03346461642655595
2020-12-17,-0.0070093452893425666
2020-12-18,0.00928028149347121
2020-12-21,0.018020365943580106
2020-12-22,0.046216553642073804
2020-12-23,0.024113703334602127
2020-12-24,-0.004634042199618349
2020-12-25,-0.010281993358763866
2020-12-28,-0.023113469301136818
2020-12-29,0.05247663346314614
2020-12-30,0.145739688886058
2020-12-31,0.247706813690504
2021-01-04,0.2761210975955323
2021-01-05,0.2872975939379794
2021-01-06,0.2865208160109013
2021-01-07,0.30085194702640555
2021-01-08,0.32084650451454233
2021-01-11,0.30874809163663003
2021-01-12,0.3126835990889533
2021-01-13,0.3229820296654854
2021-01-14,0.3149303658571699
2021-01-15,0.3209016771734128
2021-01-18,0.36007577766733595
2021-01-19,0.36316588843172914
2021-01-20,0.3719226387631532
2021-01-21,0.36235695497346715
2021-01-22,0.35256168711495245
2021-01-25,0.3681967217125537
2021-01-26,0.36575718728834095
2021-01-27,0.36698012903016103
2021-01-28,0.36559228710746833
2021-01-29,0.3673834356971801
2021-02-01,0.3583040776273909
2021-02-02,0.35847857595281535
2021-02-03,0.39486101339683144
2021-02-04,0.43353832003597487
2021-02-05,0.4725099690892793
2021-02-08,0.5022012994453585
2021-02-09,0.5091693813455479
2021-02-10,0.5321472479097809
2021-02-18,0.5412545799646254
2021-02-19,0.5359492520269609
2021-02-22,0.5406096908917656
2021-02-23,0.5216476758226728
2021-02-24,0.5055121155886264
2021-02-25,0.48571596774035414
2021-02-26,0.46882965752553213
2021-03-01,0.42063184067017195
2021-03-02,0.39596220943878113
2021-03-03,0.3810592202447528
2021-03-04,0.38877457468585896
2021-03-05,0.34871589100712413
2021-03-08,0.33987370973696907
2021-03-09,0.333295467111854
2021-03-10,0.35285819132010554
2021-03-11,0.3815253201490921
2021-03-12,0.40211678126231165
2021-03-15,0.4040538127612059
2021-03-16,0.401925165901287
2021-03-17,0.4216449441473764
2021-03-18,0.4527874742423503
2021-03-19,0.4224462826486465
2021-03-22,0.3952159264463542
2021-03-23,0.3638081690909044
2021-03-24,0.28287518412878404
2021-03-25,0.19794017624717158
2021-03-26,0.2087414017057638
2021-03-29,0.21778722424821628
2021-03-30,0.25131422284656874
2021-03-31,0.24531156324662962
2021-04-01,0.21918244696722863
2021-04-02,0.171978123692949
2021-04-06,0.13874729865521648
2021-04-07,0.1487777352372645
2021-04-08,0.16238728021089194
2021-04-09,0.14710399542539856
2021-04-12,0.11683260569853714
2021-04-13,0.12049249111847812
2021-04-14,0.10470128215513962
2021-04-15,0.08781658895263204
2021-04-16,0.08061405530543363
2021-04-19,0.07107571672902581
2021-04-20,0.06522918853095112
2021-04-21,0.04152606879274695
2021-04-22,-0.02232360379033133
2021-04-23,-0.11244919879306484
2021-04-26,-0.1383324842027595
2021-04-27,-0.1121297994012628
2021-04-28,-0.14157686596786342
2021-04-29,-0.1895992480701362
2021-04-30,-0.24700175728207927
2021-05-06,-0.2659591349096013
2021-05-07,-0.2828995456614186
2021-05-10,-0.2829061002356216
2021-05-11,-0.28829120715770146
2021-05-12,-0.28682108329952416
2021-05-13,-0.3093724670361603
2021-05-14,-0.34600934785380155
2021-05-17,-0.3768576122310017
2021-05-18,-0.40854402695088937
2021-05-19,-0.3722274154462164
2021-05-20,-0.33001640298507456
2021-05-21,-0.27308382221793936
2021-05-24,-0.26114097524155994
2021-05-25,-0.3019306735457701
2021-05-26,-0.3446691298582686
2021-05-27,-0.3929794220300676
2021-05-28,-0.4061012376427144
2021-05-31,-0.38952394331623796
2021-06-01,-0.2670303752724112
2021-06-02,-0.2025227544820374
2021-06-03,-0.11906618164950407
2021-06-04,-0.12098027608778678
2021-06-07,-0.12493171166034608
2021-06-08,-0.15635263593125998
2021-06-09,-0.15071323483138968
2021-06-10,-0.1471710002641332
2021-06-11,-0.12754822814815653
2021-06-15,-0.11199917824465723
2021-06-16,-0.11728489758018765
2021-06-17,-0.14078441830592417
2021-06-18,-0.15942300579389976
2021-06-21,-0.18226838263505551
2021-06-22,-0.19050097915238384
2021-06-23,-0.19754919324907688
2021-06-24,-0.20565969885470184
2021-06-25,-0.20169092419028953
2021-06-28,-0.19269465297897978
2021-06-29,-0.1733576692048429
2021-06-30,-0.15136536516279941
2021-07-01,-0.16613974260760056
2021-07-02,-0.18497686996613277
2021-07-05,-0.19532191194205273
2021-07-06,-0.174777441868094
2021-07-07,-0.13527491282912968
2021-07-08,-0.08748743095047626
2021-07-09,-0.06871246978120149
2021-07-12,-0.06447168733880175
2021-07-13,-0.057124845256924066
2021-07-14,-0.04981533224711503
2021-07-15,-0.035601673986852676
2021-07-16,-0.004098408813970876
2021-07-19,0.009464526777843367
2021-07-20,0.01215736691378213
2021-07-21,0.0001090139366342958
2021-07-22,-0.006651452475760588
2021-07-23,-0.01765668385344436
2021-07-26,-0.0020170153121328426
2021-07-27,0.0057571073839888165
2021-07-28,-0.004858767804402384
2021-07-29,-0.04586265192579296
2021-07-30,0.019422219270046802
2021-08-02,0.009756972852714053
2021-08-03,0.021928014873959477
2021-08-04,0.08862443189676399
2021-08-05,0.15198790447556887
2021-08-06,0.17566892283931912
2021-08-09,0.16092224480180364
2021-08-10,0.1864755867472592
2021-08-11,0.23194705004820976
2021-08-12,0.2532360943563449
2021-08-13,0.25766677534188276
2021-08-16,0.22421958305399764
2021-08-17,0.22093386538426285
2021-08-18,0.23738369897921038
2021-08-19,0.26691360148011056
2021-08-20,0.30934657843741026
2021-08-23,0.37986980477572774
2021-08-24,0.4249599318264427
2021-08-25,0.3791110361943514
2021-08-26,0.32742679888588333
2021-08-27,0.30515065167420335
2021-08-30,0.31936127958718974
2021-08-31,0.3071480815382134
2021-09-01,0.24505511328180019
2021-09-02,0.19955252558297837
2021-09-03,0.1804357525622468
2021-09-06,0.21063676604537887
2021-09-07,0.2163387154815555
2021-09-08,0.22737541335168013
2021-09-09,0.23339809968546996
2021-09-10,0.22943273045739054
2021-09-13,0.2162565724940116
2021-09-14,0.11724935608694537
2021-09-15,0.0638782112097436
2021-09-16,0.05183180570414536
2021-09-17,0.09058276997122786
2021-09-22,0.18148911198687825
2021-09-23,0.3003157378872637
2021-09-24,0.2516680993910029
2021-09-27,0.25126868898597104
2021-09-28,0.24308245415785637
2021-09-29,0.24221349524007615
2021-09-30,0.24028363985153894
2021-10-08,0.2378763777445025
2021-10-11,0.23728616366210525
2021-10-12,0.21366983232642117
2021-10-13,0.17932386545104054
2021-10-14,0.15350254630556284
2021-10-15,0.16180774401371473
2021-10-18,0.1636951392350222
2021-10-19,0.17832108336645786
2021-10-20,0.1909992538666607
2021-10-21,0.18301364573392784
2021-10-22,0.16042606196954445
2021-10-25,0.1462153364583701
2021-10-26,0.14673686072296335
2021-10-27,0.15035374489124387
2021-10-28,0.14129334046607372
2021-10-29,0.15020616096456746
2021-11-01,0.1913822594843638
2021-11-02,0.20401958333259065
2021-11-03,0.2172997036913999
2021-11-04,0.20505941898076593
2021-11-05,0.20044388255600692
2021-11-08,0.23697463382100795
2021-11-09,0.27561637328732014
2021-11-10,0.29424676727150023
2021-11-11,0.29188600545442617
2021-11-12,0.2684167432167353
2021-11-15,0.27269468312565526
2021-11-16,0.275998806026157
2021-11-17,0.29468460233448823
2021-11-18,0.2851977367701852
2021-11-19,0.28186496851340964
2021-11-22,0.27913625183904833
2021-11-23,0.285010765320197
2021-11-24,0.2955409973429856
2021-11-25,0.30484193546627647
2021-11-26,0.30107041956191816
2021-11-29,0.2897569681388018
2021-11-30,0.28897755425817556
2021-12-01,0.29966871427489333
2021-12-02,0.29652255114927684
2021-12-03,0.24656254415157863
2021-12-06,0.19713994071153687
2021-12-07,0.16311090328356828
2021-12-08,0.16851144234335014
2021-12-09,0.16734930848642546
2021-12-10,0.186217761774812
2021-12-13,0.19416124789780925
2021-12-14,0.1911271081042447
2021-12-15,0.15480211587384354
2021-12-16,0.12201534712666158
2021-12-17,0.1128699756677221
2021-12-20,0.14394193119431262
2021-12-21,0.2327493178096802
2021-12-22,0.29322822335162424
2021-12-23,0.28784891298717197
2021-12-24,0.2990030844296451
2021-12-27,0.3163599992236251
2021-12-28,0.32329485291278603
2021-12-29,0.3256150409374333
2021-12-30,0.3197750209201694
2021-12-31,0.32050607444543483
2022-01-04,0.3119170055654261
2022-01-05,0.3344026391353273
2022-01-06,0.3755839055797789
2022-01-07,0.4082940410127977
2022-01-10,0.40602808614053465
2022-01-11,0.40428622644390033
2022-01-12,0.3938582442199445
2022-01-13,0.39835542118310907
2022-01-14,0.39189974693135865
2022-01-17,0.4005644097743758
2022-01-18,0.4193411805793295
2022-01-19,0.4357289424354305
2022-01-20,0.35263489928792513
2022-01-21,0.28954820231020867
2022-01-24,0.25492789202656435
2022-01-25,0.2592503064521256
2022-01-26,0.2681829782375217
2022-01-27,0.2829640842222109
2022-01-28,0.30741292007150794
2022-02-07,0.3289161990421529
2022-02-08,0.3000656270973498
2022-02-09,0.27264323527875
2022-02-10,0.24116782189438946
2022-02-11,0.26281759503614216
2022-02-14,0.2874352527694028
2022-02-15,0.2789242983658366
2022-02-16,0.2658167366560394
2022-02-17,0.2592252671181976
2022-02-18,0.3045475761602079
2022-02-21,0.3561051439316103
2022-02-22,0.3650990930502169
2022-02-23,0.3377017243947251
2022-02-24,0.2680923267639626
2022-02-25,0.21495599832935805
2022-02-28,0.21315760309731296
2022-03-01,0.2140409381975726
2022-03-02,0.24824717439765864
2022-03-03,0.24103964554529006
2022-03-04,0.24641920276060808
2022-03-07,0.18494561556595104
2022-03-08,0.07909668625826351
2022-03-09,0.024042164033346865
2022-03-10,0.027814815872637323
2022-03-11,0.047278750337343314
2022-03-14,0.049794362531497
2022-03-15,0.048838950130363046
2022-03-16,0.03799810601426492
2022-03-17,0.03863483568637545
2022-03-18,0.039040098232963893
2022-03-21,0.05781892629269923
2022-03-22,0.06503065610653556
2022-03-23,0.05827375811404994
2022-03-24,0.040093479335502974
2022-03-25,0.03299352931565713
2022-03-28,0.024812823386777618
2022-03-29,0.02695391979086281
2022-03-30,0.02731996176338646
2022-03-31,0.03140117630605014
2022-04-01,0.01879825105002998
2022-04-06,-0.009097640548896203
2022-04-07,-0.03137522073491553
2022-04-08,-0.03304001465491543
2022-04-11,-0.00782505377097019
2022-04-12,0.012536847945280167
2022-04-13,0.014386550049170527
2022-04-14,0.02232032045948951
2022-04-15,-0.04802204446862675
2022-04-18,-0.04174422040242443
2022-04-19,-0.05823172775308805
2022-04-20,-0.015213558546290423
2022-04-21,-0.01920636196314876
2022-04-22,-0.028383848322675542
2022-04-25,-0.050604033805914675
2022-04-26,-0.059942092420141896
2022-04-27,-0.057514371761798515
2022-04-28,-0.06656258371920716
2022-04-29,-0.06908461046772264
2022-05-05,-0.06710688719161846
2022-05-06,-0.072029885082493
2022-05-09,-0.06812815352946254
2022-05-10,-0.06713607097968534
2022-05-11,-0.06515966063969196
2022-05-12,-0.06142529643908065
2022-05-13,-0.05468784880214293
2022-05-16,-0.03602434756416212
2022-05-17,-0.042825098867780305
2022-05-18,-0.059736184978230696
2022-05-19,-0.05256189900908435
2022-05-20,-0.03101381455691568
2022-05-23,-0.025156819521574673
2022-05-24,-0.019053250716045887
2022-05-25,-0.018687971934706185
2022-05-26,-0.015236875033502328
2022-05-27,-0.010625737995883804
2022-05-30,7.291533173701507e-05
2022-05-31,-0.006986421444374454
2022-06-01,-0.028950261837377613
2022-06-02,-0.04673423758490792
2022-06-06,-0.04977432783842011
2022-06-07,-0.05339858231428309
2022-06-08,0.009604748671870732
2022-06-09,0.024177458379818093
2022-06-10,0.08604009618924817
2022-06-13,0.07108370890610816
2022-06-14,0.06392268618039679
2022-06-15,0.046822913163229875
2022-06-16,0.027351023976746627
2022-06-17,-0.004143289241724692
2022-06-20,-0.059009066885457685
2022-06-21,0.05779618075371293
2022-06-22,0.18320132273337822
2022-06-23,0.3100197671249173
2022-06-24,0.3114818583045658
2022-06-27,0.27867204825438857
2022-06-28,0.28605236059383343
2022-06-29,0.28435760820872436
2022-06-30,0.280168292426896
2022-07-01,0.2541809554576369
2022-07-04,0.22724413322087048
2022-07-05,0.23676082343149882
2022-07-06,0.23839888425862307
2022-07-07,0.22913970498316968
2022-07-08,0.19487679790624227
2022-07-11,0.17067825380355972
2022-07-12,0.20320865645792008
2022-07-13,0.2032272123497124
2022-07-14,0.20788774772297305
2022-07-15,0.18467142932775155
2022-07-18,0.21505466914391375
2022-07-19,0.2745445410382682
2022-07-20,0.2963288051283578
2022-07-21,0.30869750418460745
2022-07-22,0.2830155604920635
2022-07-25,0.25969148603863945
2022-07-26,0.24539209737964168
2022-07-27,0.22853315642347793
2022-07-28,0.20322775209862562
2022-07-29,0.21955958445378557
2022-08-01,0.20031548530750626
2022-08-02,0.22212060656664143
2022-08-03,0.22152053709885952
2022-08-04,0.21236465780009975
2022-08-05,0.22160821235130787
2022-08-08,0.2438582621942909
2022-08-09,0.2691760126382984
2022-08-10,0.26494971709685156
2022-08-11,0.2536789657373168
2022-08-12,0.2569280509763161
2022-08-15,0.25474473661440944
2022-08-16,0.2666147049187547
2022-08-17,0.26261167382316714
2022-08-18,0.2574274505791803
2022-08-19,0.2544807297376804
2022-08-22,0.2523505240923411
2022-08-23,0.24567854110565968
2022-08-24,0.23441698654344076
2022-08-25,0.2272287454298106
2022-08-26,0.21252830470115683
2022-08-29,0.20638752045868194
2022-08-30,0.1946790209292951
2022-08-31,0.23540789755358027
2022-09-01,0.2893128012355636
2022-09-02,0.3659621323266986
2022-09-05,0.39321483031058846
2022-09-06,0.42484983892287453
2022-09-07,0.4382527947167597
2022-09-08,0.4381684108560838
2022-09-09,0.43095715023225334
2022-09-13,0.43160468477702507
2022-09-14,0.426250506269294
2022-09-15,0.3885915753114997
2022-09-16,0.3249504082319052
2022-09-19,0.31973888367484243
2022-09-20,0.3300576248438253
2022-09-21,0.3367521881921545
2022-09-22,0.3406621113106311
2022-09-23,0.3388906962769097
2022-09-26,0.3336971461503835
2022-09-27,0.33463999348469725
2022-09-28,0.3392556228198604
2022-09-29,0.32995418756788497
2022-09-30,0.31628449452326823
2022-10-10,0.32044514586993006
2022-10-11,0.31997852601743426
2022-10-12,0.2929997903405423
2022-10-13,0.2665496371531177
2022-10-14,0.23712631751994737
2022-10-17,0.2207522370572549
2022-10-18,0.1639478170336683
2022-10-19,0.09551170708950377
2022-10-20,0.09900712479996038
2022-10-21,0.09063484848883085
2022-10-24,0.0815577403123521
2022-10-25,0.05481447258680323
2022-10-26,0.04154529161292826
2022-10-27,0.11102854595087226
2022-10-28,0.14943068333028828
2022-10-31,0.16120250602156735
2022-11-01,0.15592087891704903
2022-11-02,0.16610150916611494
2022-11-03,0.16463852083234315
2022-11-04,0.18454790492547007
2022-11-07,0.1499941838513416
2022-11-08,0.10725584870205415
2022-11-09,0.10346235357342458
2022-11-10,0.07473137812235821
2022-11-11,0.08463653746759764
2022-11-14,0.09279702932027335
2022-11-15,0.1165615810873976
2022-11-16,0.11592081999422743
2022-11-17,0.14079666490999262
2022-11-18,0.1435896628396259
2022-11-21,0.15294216099210975
2022-11-22,0.1557282123885294
2022-11-23,0.15905928513358147
2022-11-24,0.16347994653045372
2022-11-25,0.1571179860841281
2022-11-28,0.1597529353576595
2022-11-29,0.1501405298978996
2022-11-30,0.17609523320159637
2022-12-01,0.19354024259897398
2022-12-02,0.20162002704812318
2022-12-05,0.1888387280636181
2022-12-06,0.19357305892901294
2022-12-07,0.20766144944427503
2022-12-08,0.2137965882878822
2022-12-09,0.21812276440648964
2022-12-12,0.21393874984315744
2022-12-13,0.1732654066146846
2022-12-14,0.08274460287494328
2022-12-15,-0.007710859563855339
2022-12-16,-0.06813994355370169
2022-12-19,-0.09393984500315918
2022-12-20,-0.11824555455731411
2022-12-21,-0.12193339594788868
2022-12-22,-0.08845169325293525
2022-12-23,-0.05954202263391483
2022-12-26,-0.0405327181394236
2022-12-27,-0.03419440891596979
2022-12-28,-0.02489342013703105
2022-12-29,-0.017560846408571876
2022-12-30,-0.03785199844082631
2023-01-03,-0.04950889481849621
2023-01-04,-0.0238941919062048
2023-01-05,0.023160618449718624
2023-01-06,0.052151491750686084
2023-01-09,0.05530325286828561
2023-01-10,0.07265633993522531
2023-01-11,0.08851623065060453
2023-01-12,0.1017940687235041
2023-01-13,0.10390873392612697
2023-01-16,0.12281829146339587
2023-01-17,0.1228981671351577
2023-01-18,0.10545421706992462
2023-01-19,0.08659966243422808
2023-01-20,0.06712543733183812
2023-01-30,0.03419707391109733
2023-01-31,0.019745198745919915
2023-02-01,0.00545101427397572
2023-02-02,-0.014471335757821387
2023-02-03,-0.03546533366542841
2023-02-06,-0.09004241132788898
2023-02-07,-0.0863264624639432
2023-02-08,-0.009478603045601715
2023-02-09,-0.0039957860765266265
2023-02-10,0.050486038226149256
2023-02-13,0.05607829822442318
2023-02-14,0.07094170288392372
2023-02-15,0.020964333285511193
2023-02-16,-0.07527508531208542
2023-02-17,-0.07794669166642745
2023-02-20,-0.07448753973155449
2023-02-21,-0.035562570313043704
2023-02-22,0.0011060152343470202
2023-02-23,0.016630539312264346
2023-02-24,0.05139636107940247
2023-02-27,0.06900999305115717
2023-02-28,0.1210485400715971
2023-03-01,0.13143415540329645
2023-03-02,0.16033770729889807
2023-03-03,0.22462122970265144
2023-03-06,0.28561894631758866
2023-03-07,0.32050146690063513
2023-03-08,0.37810650798000384
2023-03-09,0.42316260863489885
2023-03-10,0.45142161913573264
2023-03-13,0.4458726668906244
2023-03-14,0.43390403172146946
2023-03-15,0.4448358522730834
2023-03-16,0.4304997847570442
2023-03-17,0.4492407540261674
2023-03-20,0.4702229739279308
2023-03-21,0.3883638742411842
2023-03-22,0.36436763237008407
2023-03-23,0.26168522966570046
2023-03-24,0.2684749428741613
2023-03-27,0.2926994774549814
2023-03-28,0.33822867719962535
2023-03-29,0.34304217482792054
2023-03-30,0.33930068093987137
2023-03-31,0.3315356889035204
2023-04-03,0.33740843112293606
2023-04-04,0.3334931743965737
2023-04-06,0.28171713924093084
2023-04-07,0.24371859115087358
2023-04-10,0.20746372706778368
2023-04-11,0.2121647530342855
2023-04-12,0.19284646096452807
2023-04-13,0.1553456427467539
2023-04-14,0.08529842210619529
2023-04-17,0.03751265533724369
2023-04-18,0.013516774213200917
2023-04-19,0.014361255109344787
2023-04-20,0.013899078683949993
2023-04-21,0.0027387265495198597
2023-04-24,-0.030254287300290734
2023-04-25,-0.021259599114060848
2023-04-26,-0.012017297424368764
2023-04-27,0.011034246752819473
2023-04-28,-0.01080758502106814
2023-05-04,-0.008055168226433235
2023-05-05,-0.002196463014621213
2023-05-08,0.007271008120826348
2023-05-09,0.02394084379246832
2023-05-10,0.04705352461822639
2023-05-11,0.06524188616648133
2023-05-12,0.07730115089932578
2023-05-15,0.08445789903741029
2023-05-16,0.07127128002672971
2023-05-17,0.04410656205324088
2023-05-18,0.00504031541756935
2023-05-19,-0.016953143481070368
2023-05-22,-0.02701587043860084
2023-05-23,-0.004016464686300889
2023-05-24,0.007552077093840664
2023-05-25,0.034453945794146276
2023-05-26,0.06002219115526147
2023-05-29,0.05509335307414507
2023-05-30,0.032480264278240426
2023-05-31,0.014027421365942134
2023-06-01,0.044473540985095414
2023-06-02,0.08133108939565598
2023-06-05,0.12350908115608385
2023-06-06,0.1434103894983952
2023-06-07,0.14332272194699697
2023-06-08,0.13302215165098769
2023-06-09,0.12178328676333958
2023-06-12,0.12706127466398118
2023-06-13,0.15157744593188044
2023-06-14,0.14106629547668775
2023-06-15,0.11568680924406183
2023-06-16,0.06858496250833498
2023-06-19,0.04466473310769537
2023-06-20,0.028916708723295718
2023-06-21,0.07777105994233766
2023-06-26,0.031500539103560495
2023-06-27,-0.01718837490526491
2023-06-28,-0.10860967218696332
2023-06-29,-0.11538645883284251
2023-06-30,-0.09795148837797725
2023-07-03,-0.0473078980540752
2023-07-04,-0.03821585856893526
2023-07-05,-0.04235649837597798
2023-07-06,-0.07148256592131405
2023-07-07,-0.07020210646246243
2023-07-10,-0.06312777648044014
2023-07-11,-0.057580962677481126
2023-07-12,-0.06592840954365341
2023-07-13,-0.06620439223816872
2023-07-14,-0.033766122855062496
2023-07-17,0.052006441262023
2023-07-18,0.08542065108338047
2023-07-19,0.13252615382439117
2023-07-20,0.14684367685964517
2023-07-21,0.15599175741625226
2023-07-24,0.1374436935657738
2023-07-25,0.1126106906225961
2023-07-26,0.09507335067342515
2023-07-27,0.10393539870760574
2023-07-28,0.14528801460849639
2023-07-31,0.14054874135214068
